isogroup20635_c0_g1	Amino acid transport and metabolism
isogroup45119_c0_g1	Lipid transport and metabolism
isogroup85007_c0_g2	Carbohydrate transport and metabolism
isogroup35884_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup89108_c0_g1	Amino acid transport and metabolism
isogroup89197_c0_g1	Carbohydrate transport and metabolism
isogroup47454_c0_g2	Carbohydrate transport and metabolism
isogroup58666_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup16996_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup16971_c0_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup12184_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup33841_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup56652_c0_g1	Carbohydrate transport and metabolism
isogroup7731_c0_g1	Replication, recombination and repair
isogroup7711_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup17747_c0_g1	Transcription
isogroup17729_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup43752_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup9274_c0_g2	Chromatin structure and dynamics
isogroup50613_c0_g1	Transcription
isogroup13882_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup70361_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup6136_c0_g2	RNA processing and modification
isogroup19630_c0_g1	Signal transduction mechanisms
isogroup1787_c3_g1	Defense mechanisms
isogroup1752_c1_g1	Carbohydrate transport and metabolism
isogroup10492_c0_g1	Translation, ribosomal structure and biogenesis
isogroup6287_c0_g3	Lipid transport and metabolism
isogroup9397_c1_g1	Posttranslational modification, protein turnover, chaperones
isogroup9322_c0_g2	Translation, ribosomal structure and biogenesis
isogroup29137_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup7439_c0_g2	Signal transduction mechanisms
isogroup48494_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup61660_c0_g1	Energy production and conversion
isogroup29672_c3_g1	Transcription
isogroup29694_c0_g1	Transcription
isogroup53857_c0_g1	Coenzyme transport and metabolism
isogroup15069_c0_g1	Signal transduction mechanisms
isogroup81487_c0_g1	Transcription
isogroup80720_c0_g2	Lipid transport and metabolism
isogroup16695_c0_g1	Translation, ribosomal structure and biogenesis
isogroup2284_c0_g1	Amino acid transport and metabolism
isogroup2226_c0_g1	Inorganic ion transport and metabolism
isogroup2253_c0_g3	Carbohydrate transport and metabolism
isogroup2229_c0_g1	Signal transduction mechanisms
isogroup8983_c0_g1	Chromatin structure and dynamics
isogroup35000_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup17163_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup8364_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup8397_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup31822_c0_g1	Signal transduction mechanisms
isogroup68468_c0_g1	Cytoskeleton
isogroup96945_c0_g1	Signal transduction mechanisms
isogroup47606_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup14579_c0_g1	Carbohydrate transport and metabolism
isogroup14568_c0_g2	Signal transduction mechanisms
isogroup40690_c0_g1	Transcription
isogroup31154_c1_g1	Transcription
isogroup97041_c0_g1	Carbohydrate transport and metabolism
isogroup97086_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup97050_c0_g1	Replication, recombination and repair
isogroup886_c0_g2	Replication, recombination and repair
isogroup822_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup4337_c0_g1	Signal transduction mechanisms
isogroup53416_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup53490_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup64509_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup75829_c0_g2	Posttranslational modification, protein turnover, chaperones
isogroup75375_c0_g1	Coenzyme transport and metabolism
isogroup37516_c0_g1	Defense mechanisms
isogroup14291_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup40907_c0_g1	RNA processing and modification
isogroup19708_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup82402_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup29499_c0_g1	Energy production and conversion
isogroup2732_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup3653_c0_g1	Replication, recombination and repair
isogroup3662_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup18122_c0_g1	RNA processing and modification
isogroup5001_c0_g1	Replication, recombination and repair
isogroup5083_c0_g2	RNA processing and modification
isogroup5017_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup56376_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup18869_c0_g1	Extracellular structures
isogroup30869_c0_g1	Extracellular structures
isogroup8777_c0_g1	Replication, recombination and repair
isogroup71980_c0_g1	Amino acid transport and metabolism
isogroup56206_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup30002_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup39727_c0_g1	Signal transduction mechanisms
isogroup39771_c0_g1	Signal transduction mechanisms
isogroup21943_c0_g2	Signal transduction mechanisms
isogroup3733_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup73816_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup28202_c0_g2	Amino acid transport and metabolism
isogroup28220_c0_g1	Replication, recombination and repair
isogroup3339_c0_g1	Carbohydrate transport and metabolism
isogroup3373_c0_g1	Signal transduction mechanisms
isogroup3329_c0_g2	Extracellular structures
isogroup17522_c0_g4	Signal transduction mechanisms
isogroup51803_c0_g2	Replication, recombination and repair
isogroup51817_c0_g1	Replication, recombination and repair
isogroup1921_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup39576_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup500_c1_g1	Posttranslational modification, protein turnover, chaperones
isogroup580_c0_g1	Amino acid transport and metabolism
isogroup12288_c0_g1	Energy production and conversion
isogroup22849_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup22882_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup13787_c0_g1	Extracellular structures
isogroup13130_c2_g1	Posttranslational modification, protein turnover, chaperones
isogroup13134_c0_g1	Replication, recombination and repair
isogroup39615_c0_g1	Transcription
isogroup6544_c0_g1	Replication, recombination and repair
isogroup6554_c0_g1	Signal transduction mechanisms
isogroup6554_c0_g2	Signal transduction mechanisms
isogroup36623_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup51972_c0_g1	Translation, ribosomal structure and biogenesis
isogroup51932_c0_g1	Defense mechanisms
isogroup3288_c0_g1	RNA processing and modification
isogroup3241_c2_g1	Translation, ribosomal structure and biogenesis
isogroup3241_c0_g1	Translation, ribosomal structure and biogenesis
isogroup3276_c0_g3	Carbohydrate transport and metabolism
isogroup16548_c2_g1	Signal transduction mechanisms
isogroup27575_c0_g1	Carbohydrate transport and metabolism
isogroup2058_c0_g1	Replication, recombination and repair
isogroup296_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup260_c1_g1	Signal transduction mechanisms
isogroup22929_c0_g1	Extracellular structures
isogroup69301_c0_g2	Cell cycle control, cell division, chromosome partitioning
isogroup72561_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup32487_c0_g1	Lipid transport and metabolism
isogroup23965_c0_g1	Transcription
isogroup23972_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup35539_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup11662_c0_g1	Chromatin structure and dynamics
isogroup8894_c2_g1	Cell cycle control, cell division, chromosome partitioning
isogroup22420_c0_g1	Energy production and conversion
isogroup31405_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup18754_c0_g2	Posttranslational modification, protein turnover, chaperones
isogroup41288_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup57114_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup11459_c0_g1	Signal transduction mechanisms
isogroup90577_c0_g1	Signal transduction mechanisms
isogroup67688_c0_g1	Signal transduction mechanisms
isogroup46203_c0_g1	RNA processing and modification
isogroup15357_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup15331_c0_g5	Signal transduction mechanisms
isogroup15331_c0_g2	Signal transduction mechanisms
isogroup33919_c0_g2	Posttranslational modification, protein turnover, chaperones
isogroup33914_c0_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup1631_c0_g1	Cytoskeleton
isogroup1623_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup16167_c0_g1	Signal transduction mechanisms
isogroup717_c0_g1	Signal transduction mechanisms
isogroup761_c0_g1	Signal transduction mechanisms
isogroup766_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup741_c0_g1	Energy production and conversion
isogroup86671_c0_g1	Translation, ribosomal structure and biogenesis
isogroup31760_c0_g2	Posttranslational modification, protein turnover, chaperones
isogroup8638_c1_g1	RNA processing and modification
isogroup8649_c0_g1	Carbohydrate transport and metabolism
isogroup8675_c0_g1	Signal transduction mechanisms
isogroup8622_c0_g1	Carbohydrate transport and metabolism
isogroup21852_c0_g1	Signal transduction mechanisms
isogroup21882_c0_g1	Amino acid transport and metabolism
isogroup83741_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup695_c0_g4	Posttranslational modification, protein turnover, chaperones
isogroup695_c0_g3	Posttranslational modification, protein turnover, chaperones
isogroup695_c1_g1	Posttranslational modification, protein turnover, chaperones
isogroup620_c0_g1	Signal transduction mechanisms
isogroup624_c0_g1	Signal transduction mechanisms
isogroup674_c0_g1	Signal transduction mechanisms
isogroup640_c0_g1	Lipid transport and metabolism
isogroup5407_c1_g2	Transcription
isogroup4983_c0_g1	Lipid transport and metabolism
isogroup32587_c0_g1	Inorganic ion transport and metabolism
isogroup31257_c0_g2	Defense mechanisms
isogroup9102_c0_g1	Cytoskeleton
isogroup77702_c0_g1	Replication, recombination and repair
isogroup62989_c0_g1	Amino acid transport and metabolism
isogroup34073_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup3805_c0_g1	Signal transduction mechanisms
isogroup3852_c0_g1	Carbohydrate transport and metabolism
isogroup10539_c0_g4	Intracellular trafficking, secretion, and vesicular transport
isogroup51242_c0_g1	RNA processing and modification
isogroup435_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup46654_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup46680_c0_g1	Amino acid transport and metabolism
isogroup23_c0_g2	Signal transduction mechanisms
isogroup47_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup6902_c0_g1	Signal transduction mechanisms
isogroup6982_c0_g2	Carbohydrate transport and metabolism
isogroup18529_c0_g1	Signal transduction mechanisms
isogroup7814_c0_g1	Transcription
isogroup7814_c0_g2	Transcription
isogroup80869_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup99843_c0_g1	Signal transduction mechanisms
isogroup5962_c1_g1	Posttranslational modification, protein turnover, chaperones
isogroup5948_c0_g1	Chromatin structure and dynamics
isogroup55640_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup81026_c0_g1	Inorganic ion transport and metabolism
isogroup23700_c0_g1	Carbohydrate transport and metabolism
isogroup38033_c0_g1	Extracellular structures
isogroup2117_c0_g1	Energy production and conversion
isogroup55788_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup10625_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup10698_c0_g1	Signal transduction mechanisms
isogroup57062_c0_g1	Cytoskeleton
isogroup7183_c0_g1	Lipid transport and metabolism
isogroup79419_c0_g1	Lipid transport and metabolism
isogroup47505_c0_g1	Signal transduction mechanisms
isogroup33349_c0_g1	Transcription
isogroup44501_c0_g1	RNA processing and modification
isogroup4660_c0_g1	Transcription
isogroup4660_c0_g2	Transcription
isogroup4617_c0_g1	Signal transduction mechanisms
isogroup53629_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup6848_c0_g1	Translation, ribosomal structure and biogenesis
isogroup6839_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup1076_c0_g3	Carbohydrate transport and metabolism
isogroup22232_c0_g1	Signal transduction mechanisms
isogroup22232_c0_g3	Chromatin structure and dynamics
isogroup58791_c0_g2	Transcription
isogroup7272_c0_g1	Replication, recombination and repair
isogroup47810_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup91330_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup9705_c0_g1	Inorganic ion transport and metabolism
isogroup9747_c1_g1	RNA processing and modification
isogroup85689_c0_g2	Signal transduction mechanisms
isogroup93663_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup3452_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup86985_c0_g1	Lipid transport and metabolism
isogroup40289_c0_g1	RNA processing and modification
isogroup40223_c0_g1	Carbohydrate transport and metabolism
isogroup47735_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup92514_c0_g1	Signal transduction mechanisms
isogroup45035_c0_g1	Amino acid transport and metabolism
isogroup63380_c0_g1	Nucleotide transport and metabolism
isogroup57277_c0_g1	Translation, ribosomal structure and biogenesis
isogroup19999_c0_g2	Replication, recombination and repair
isogroup8109_c0_g1	Cytoskeleton
isogroup9467_c0_g2	Coenzyme transport and metabolism
isogroup9423_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup9423_c0_g2	Posttranslational modification, protein turnover, chaperones
isogroup63276_c0_g1	Replication, recombination and repair
isogroup25048_c0_g4	Cell cycle control, cell division, chromosome partitioning
isogroup25048_c0_g3	Cell cycle control, cell division, chromosome partitioning
isogroup20199_c0_g1	Coenzyme transport and metabolism
isogroup4560_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup5216_c0_g1	RNA processing and modification
isogroup13926_c0_g1	Carbohydrate transport and metabolism
isogroup84354_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup5887_c1_g1	Transcription
isogroup14388_c0_g2	Replication, recombination and repair
isogroup57967_c0_g1	Carbohydrate transport and metabolism
isogroup6764_c0_g1	Transcription
isogroup1282_c0_g1	Transcription
isogroup1275_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup1275_c0_g2	Cell cycle control, cell division, chromosome partitioning
isogroup27445_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup45698_c0_g1	RNA processing and modification
isogroup12046_c0_g1	Replication, recombination and repair
isogroup34916_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup38705_c0_g1	Lipid transport and metabolism
isogroup1829_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup1833_c0_g1	Carbohydrate transport and metabolism
isogroup48566_c0_g1	Signal transduction mechanisms
isogroup87953_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup8519_c1_g1	Carbohydrate transport and metabolism
isogroup11381_c0_g1	Signal transduction mechanisms
isogroup25319_c0_g1	Extracellular structures
isogroup81227_c0_g1	RNA processing and modification
isogroup14100_c0_g3	Signal transduction mechanisms
isogroup32095_c0_g1	Cytoskeleton
isogroup307_c0_g1	Signal transduction mechanisms
isogroup389_c0_g1	Signal transduction mechanisms
isogroup54355_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup28614_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup63804_c0_g1	Carbohydrate transport and metabolism
isogroup23565_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup42453_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup17309_c0_g1	Amino acid transport and metabolism
isogroup24152_c0_g2	Coenzyme transport and metabolism
isogroup97826_c0_g1	Energy production and conversion
isogroup41080_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup28704_c0_g1	RNA processing and modification
isogroup2949_c0_g1	Transcription
isogroup25446_c0_g1	Translation, ribosomal structure and biogenesis
isogroup20077_c0_g1	Carbohydrate transport and metabolism
isogroup6037_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup2387_c0_g1	Carbohydrate transport and metabolism
isogroup2387_c0_g3	Carbohydrate transport and metabolism
isogroup9866_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup9843_c0_g2	Energy production and conversion
isogroup22745_c1_g1	Amino acid transport and metabolism
isogroup52003_c0_g1	Signal transduction mechanisms
isogroup38152_c0_g2	Lipid transport and metabolism
isogroup49425_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup63733_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup34641_c2_g1	Amino acid transport and metabolism
isogroup38394_c1_g1	Cytoskeleton
isogroup11814_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup1476_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup15847_c0_g1	Carbohydrate transport and metabolism
isogroup112588_c0_g1	Energy production and conversion
isogroup125870_c0_g1	Lipid transport and metabolism
isogroup127606_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup154998_c0_g1	Replication, recombination and repair
isogroup125275_c0_g1	Lipid transport and metabolism
isogroup103477_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup109387_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup153827_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup106708_c0_g1	RNA processing and modification
isogroup102511_c0_g1	Signal transduction mechanisms
isogroup112675_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup113825_c0_g1	Carbohydrate transport and metabolism
isogroup103644_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup119305_c0_g1	Carbohydrate transport and metabolism
isogroup148983_c0_g1	Carbohydrate transport and metabolism
isogroup169381_c0_g1	RNA processing and modification
isogroup113738_c0_g1	Extracellular structures
isogroup102329_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup117375_c0_g1	Cytoskeleton
isogroup125300_c0_g1	Signal transduction mechanisms
isogroup138532_c0_g1	Translation, ribosomal structure and biogenesis
isogroup172840_c0_g1	Transcription
isogroup172866_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup149596_c0_g1	Amino acid transport and metabolism
isogroup169575_c0_g1	Carbohydrate transport and metabolism
isogroup103066_c0_g1	Defense mechanisms
isogroup150508_c0_g1	Cytoskeleton
isogroup150531_c0_g1	Replication, recombination and repair
isogroup104724_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup100755_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup128127_c0_g1	Inorganic ion transport and metabolism
isogroup171765_c0_g1	Signal transduction mechanisms
isogroup100894_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup132957_c0_g1	Carbohydrate transport and metabolism
isogroup119028_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup155335_c0_g1	Carbohydrate transport and metabolism
isogroup128251_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup128466_c0_g1	Chromatin structure and dynamics
isogroup107387_c0_g1	Translation, ribosomal structure and biogenesis
isogroup124504_c0_g1	Signal transduction mechanisms
isogroup111882_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup154060_c0_g1	Lipid transport and metabolism
isogroup100938_c0_g2	Inorganic ion transport and metabolism
isogroup165462_c0_g1	Transcription
isogroup117459_c0_g1	Carbohydrate transport and metabolism
isogroup120313_c0_g1	Cytoskeleton
isogroup167870_c0_g1	Energy production and conversion
isogroup105549_c0_g1	Carbohydrate transport and metabolism
isogroup164968_c0_g1	Extracellular structures
isogroup102234_c0_g1	Lipid transport and metabolism
isogroup140896_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup164405_c0_g1	Coenzyme transport and metabolism
isogroup167944_c0_g1	Translation, ribosomal structure and biogenesis
isogroup107099_c0_g1	Cytoskeleton
isogroup101651_c0_g1	Transcription
isogroup124707_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup112366_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup140102_c0_g1	Nucleotide transport and metabolism
isogroup140140_c0_g1	Carbohydrate transport and metabolism
isogroup127492_c0_g1	Signal transduction mechanisms
isogroup118660_c0_g1	Lipid transport and metabolism
isogroup155578_c0_g1	Translation, ribosomal structure and biogenesis
isogroup130134_c0_g1	Carbohydrate transport and metabolism
isogroup130113_c0_g1	Translation, ribosomal structure and biogenesis
isogroup102178_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup114074_c0_g1	Amino acid transport and metabolism
isogroup143679_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup153550_c0_g1	Signal transduction mechanisms
isogroup150455_c0_g1	Replication, recombination and repair
isogroup102937_c0_g1	Inorganic ion transport and metabolism
isogroup102980_c0_g1	Signal transduction mechanisms
isogroup111923_c0_g1	Signal transduction mechanisms
isogroup124934_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup144030_c0_g1	Inorganic ion transport and metabolism
isogroup100460_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup100488_c0_g1	Translation, ribosomal structure and biogenesis
isogroup146969_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup107690_c0_g1	Signal transduction mechanisms
isogroup108940_c0_g1	Replication, recombination and repair
isogroup150844_c0_g1	Transcription
isogroup114651_c0_g1	Signal transduction mechanisms
isogroup159966_c0_g1	Carbohydrate transport and metabolism
isogroup103182_c0_g1	Translation, ribosomal structure and biogenesis
isogroup103172_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup115948_c0_g1	Signal transduction mechanisms
isogroup104302_c0_g1	Energy production and conversion
isogroup151438_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup19387_c1_g1	Inorganic ion transport and metabolism
isogroup19341_c0_g1	RNA processing and modification
isogroup19349_c0_g1	Translation, ribosomal structure and biogenesis
isogroup19349_c0_g2	Translation, ribosomal structure and biogenesis
isogroup19334_c0_g1	Extracellular structures
isogroup19330_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup19338_c0_g1	Carbohydrate transport and metabolism
isogroup19338_c0_g2	Carbohydrate transport and metabolism
isogroup19338_c0_g3	Carbohydrate transport and metabolism
isogroup19368_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup19312_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup19312_c0_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup19381_c0_g1	Signal transduction mechanisms
isogroup19307_c0_g1	Replication, recombination and repair
isogroup19329_c0_g5	Transcription
isogroup19329_c0_g2	Transcription
isogroup19372_c0_g1	Energy production and conversion
isogroup19355_c0_g1	Energy production and conversion
isogroup19355_c0_g2	Energy production and conversion
isogroup19302_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup19309_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup19380_c0_g1	Extracellular structures
isogroup19356_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup19328_c0_g1	Amino acid transport and metabolism
isogroup19347_c1_g1	Posttranslational modification, protein turnover, chaperones
isogroup19347_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup19373_c0_g1	Inorganic ion transport and metabolism
isogroup19364_c0_g1	Signal transduction mechanisms
isogroup19377_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup53710_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup53782_c0_g1	Transcription
isogroup53764_c0_g1	Translation, ribosomal structure and biogenesis
isogroup53703_c0_g1	Transcription
isogroup53788_c0_g1	Nucleotide transport and metabolism
