isogroup75709_c5_g1	Carbohydrate transport and metabolism
isogroup48661_c0_g1	Extracellular structures
isogroup70057_c2_g2	Inorganic ion transport and metabolism
isogroup70057_c2_g3	Inorganic ion transport and metabolism
isogroup70015_c1_g1	Cell cycle control, cell division, chromosome partitioning
isogroup3154_c0_g1	Replication, recombination and repair
isogroup35111_c0_g1	Cytoskeleton
isogroup51481_c0_g2	Carbohydrate transport and metabolism
isogroup47660_c0_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup47609_c0_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup31218_c0_g1	Translation, ribosomal structure and biogenesis
isogroup59049_c0_g4	Signal transduction mechanisms
isogroup95665_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup5027_c0_g1	Energy production and conversion
isogroup77880_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup77895_c6_g1	Energy production and conversion
isogroup77878_c1_g1	Signal transduction mechanisms
isogroup77899_c2_g1	Lipid transport and metabolism
isogroup54579_c0_g2	Cell cycle control, cell division, chromosome partitioning
isogroup74677_c0_g1	Chromatin structure and dynamics
isogroup74681_c2_g2	Transcription
isogroup75992_c2_g1	Signal transduction mechanisms
isogroup75990_c0_g1	Transcription
isogroup75901_c0_g2	Signal transduction mechanisms
isogroup75901_c0_g3	Posttranslational modification, protein turnover, chaperones
isogroup75901_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup75972_c0_g1	Cytoskeleton
isogroup36864_c0_g1	Energy production and conversion
isogroup77722_c1_g5	Cell cycle control, cell division, chromosome partitioning
isogroup77721_c1_g1	Signal transduction mechanisms
isogroup77790_c5_g3	Signal transduction mechanisms
isogroup77787_c0_g1	RNA processing and modification
isogroup77769_c1_g1	Transcription
isogroup35761_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup60144_c0_g6	Lipid transport and metabolism
isogroup29565_c0_g1	Signal transduction mechanisms
isogroup70759_c1_g1	Lipid transport and metabolism
isogroup70738_c15_g2	Translation, ribosomal structure and biogenesis
isogroup66834_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup45366_c0_g3	Posttranslational modification, protein turnover, chaperones
isogroup72037_c2_g1	Signal transduction mechanisms
isogroup72037_c2_g2	Signal transduction mechanisms
isogroup72043_c8_g1	Posttranslational modification, protein turnover, chaperones
isogroup72094_c1_g2	Secondary metabolites biosynthesis, transport and catabolism
isogroup72011_c1_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup35272_c0_g1	Energy production and conversion
isogroup58085_c1_g2	Secondary metabolites biosynthesis, transport and catabolism
isogroup58000_c0_g2	Transcription
isogroup52931_c0_g2	RNA processing and modification
isogroup52931_c0_g4	RNA processing and modification
isogroup52953_c0_g3	Translation, ribosomal structure and biogenesis
isogroup52971_c0_g1	Energy production and conversion
isogroup65243_c0_g3	Defense mechanisms
isogroup65209_c0_g3	Posttranslational modification, protein turnover, chaperones
isogroup65287_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup65287_c1_g6	Posttranslational modification, protein turnover, chaperones
isogroup65855_c0_g3	Cytoskeleton
isogroup65855_c0_g12	Cytoskeleton
isogroup45828_c0_g1	Energy production and conversion
isogroup41357_c0_g1	Carbohydrate transport and metabolism
isogroup41312_c0_g1	Cytoskeleton
isogroup58699_c0_g2	Defense mechanisms
isogroup58699_c0_g3	Defense mechanisms
isogroup76464_c0_g2	Transcription
isogroup76423_c1_g1	RNA processing and modification
isogroup76417_c1_g1	Amino acid transport and metabolism
isogroup76412_c1_g5	Transcription
isogroup76467_c6_g1	Cell cycle control, cell division, chromosome partitioning
isogroup58221_c0_g1	Inorganic ion transport and metabolism
isogroup58204_c0_g3	Carbohydrate transport and metabolism
isogroup95212_c0_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup38266_c0_g1	Transcription
isogroup49899_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup82978_c0_g1	RNA processing and modification
isogroup37019_c0_g1	Signal transduction mechanisms
isogroup78000_c0_g1	Defense mechanisms
isogroup78016_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup78055_c1_g1	Cell cycle control, cell division, chromosome partitioning
isogroup78055_c1_g2	Cell cycle control, cell division, chromosome partitioning
isogroup78020_c3_g1	Transcription
isogroup52070_c0_g1	Transcription
isogroup52009_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup10500_c0_g1	Cell cycle control, cell division, chromosome partitioning
isogroup75041_c0_g1	Energy production and conversion
isogroup75066_c0_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup72234_c4_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup72285_c3_g2	Posttranslational modification, protein turnover, chaperones
isogroup72249_c0_g1	RNA processing and modification
isogroup72238_c0_g1	Cell wall/membrane/envelope biogenesis
isogroup46232_c0_g1	Cytoskeleton
isogroup77191_c5_g2	Signal transduction mechanisms
isogroup77148_c1_g1	Energy production and conversion
isogroup77113_c0_g4	Signal transduction mechanisms
isogroup77160_c2_g2	Carbohydrate transport and metabolism
isogroup58835_c0_g7	Secondary metabolites biosynthesis, transport and catabolism
isogroup22831_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup28435_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup55041_c0_g2	Transcription
isogroup55054_c0_g2	Lipid transport and metabolism
isogroup61169_c0_g3	Lipid transport and metabolism
isogroup61169_c0_g4	Lipid transport and metabolism
isogroup78946_c2_g2	RNA processing and modification
isogroup78972_c7_g1	Carbohydrate transport and metabolism
isogroup88260_c0_g1	Signal transduction mechanisms
isogroup43473_c0_g2	Inorganic ion transport and metabolism
isogroup67271_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup77258_c0_g1	RNA processing and modification
isogroup77299_c0_g1	Signal transduction mechanisms
isogroup73371_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup73344_c0_g1	Replication, recombination and repair
isogroup73389_c0_g1	Signal transduction mechanisms
isogroup73389_c0_g2	Signal transduction mechanisms
isogroup56528_c0_g1	Transcription
isogroup70467_c0_g2	Nucleotide transport and metabolism
isogroup70464_c1_g1	Cell cycle control, cell division, chromosome partitioning
isogroup867_c0_g1	Energy production and conversion
isogroup72309_c0_g2	Translation, ribosomal structure and biogenesis
isogroup8231_c0_g1	Transcription
isogroup40588_c0_g1	Cytoskeleton
isogroup74208_c0_g2	Transcription
isogroup74273_c11_g1	Posttranslational modification, protein turnover, chaperones
isogroup48999_c0_g1	Lipid transport and metabolism
isogroup66341_c0_g1	Carbohydrate transport and metabolism
isogroup66386_c0_g1	Replication, recombination and repair
isogroup66345_c0_g2	Secondary metabolites biosynthesis, transport and catabolism
isogroup81410_c0_g1	Energy production and conversion
isogroup70113_c0_g1	Cell wall/membrane/envelope biogenesis
isogroup70106_c12_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup70125_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup70143_c0_g1	Carbohydrate transport and metabolism
isogroup60250_c0_g2	Signal transduction mechanisms
isogroup64442_c0_g3	Posttranslational modification, protein turnover, chaperones
isogroup64448_c0_g1	Carbohydrate transport and metabolism
isogroup64448_c0_g2	Carbohydrate transport and metabolism
isogroup17801_c0_g1	Transcription
isogroup72610_c0_g6	Lipid transport and metabolism
isogroup72679_c0_g1	Signal transduction mechanisms
isogroup76506_c0_g3	Secondary metabolites biosynthesis, transport and catabolism
isogroup76538_c1_g1	Replication, recombination and repair
isogroup76550_c0_g1	Amino acid transport and metabolism
isogroup78196_c1_g1	Amino acid transport and metabolism
isogroup53148_c0_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup76068_c3_g1	Transcription
isogroup74172_c3_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup71097_c1_g2	Signal transduction mechanisms
isogroup71024_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup71024_c0_g3	Posttranslational modification, protein turnover, chaperones
isogroup71078_c0_g4	Translation, ribosomal structure and biogenesis
isogroup71078_c0_g5	Translation, ribosomal structure and biogenesis
isogroup71092_c0_g1	Carbohydrate transport and metabolism
isogroup71010_c1_g3	RNA processing and modification
isogroup40463_c0_g1	Amino acid transport and metabolism
isogroup40463_c0_g2	Amino acid transport and metabolism
isogroup62096_c0_g1	Lipid transport and metabolism
isogroup62099_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup57748_c0_g1	Energy production and conversion
isogroup70850_c1_g1	Carbohydrate transport and metabolism
isogroup70891_c4_g1	Posttranslational modification, protein turnover, chaperones
isogroup74765_c1_g3	RNA processing and modification
isogroup74771_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup74763_c0_g2	Carbohydrate transport and metabolism
isogroup65633_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup65673_c1_g1	Signal transduction mechanisms
isogroup65406_c4_g1	Extracellular structures
isogroup48300_c0_g2	Carbohydrate transport and metabolism
isogroup55936_c0_g1	Lipid transport and metabolism
isogroup55909_c1_g3	Posttranslational modification, protein turnover, chaperones
isogroup76699_c1_g2	Posttranslational modification, protein turnover, chaperones
isogroup76643_c2_g1	Signal transduction mechanisms
isogroup76654_c1_g1	Translation, ribosomal structure and biogenesis
isogroup76649_c1_g3	RNA processing and modification
isogroup69347_c0_g3	Cell cycle control, cell division, chromosome partitioning
isogroup69326_c0_g5	RNA processing and modification
isogroup71774_c3_g5	Inorganic ion transport and metabolism
isogroup71763_c2_g1	RNA processing and modification
isogroup65585_c0_g1	Energy production and conversion
isogroup65591_c0_g1	Signal transduction mechanisms
isogroup65591_c0_g3	Signal transduction mechanisms
isogroup65500_c0_g2	Transcription
isogroup65541_c0_g6	Transcription
isogroup48107_c0_g1	Chromatin structure and dynamics
isogroup38727_c0_g1	Extracellular structures
isogroup56037_c0_g1	Carbohydrate transport and metabolism
isogroup13994_c0_g1	RNA processing and modification
isogroup58181_c0_g1	Carbohydrate transport and metabolism
isogroup58162_c0_g2	Amino acid transport and metabolism
isogroup73679_c0_g1	Signal transduction mechanisms
isogroup73679_c1_g1	Signal transduction mechanisms
isogroup73673_c0_g1	Signal transduction mechanisms
isogroup73100_c1_g3	Transcription
isogroup73152_c1_g2	Transcription
isogroup75385_c0_g4	Cytoskeleton
isogroup75335_c0_g2	Cell cycle control, cell division, chromosome partitioning
isogroup75322_c0_g2	Posttranslational modification, protein turnover, chaperones
isogroup47403_c0_g1	Cytoskeleton
isogroup73582_c2_g4	Cell cycle control, cell division, chromosome partitioning
isogroup73582_c2_g5	Cell cycle control, cell division, chromosome partitioning
isogroup73527_c3_g3	Posttranslational modification, protein turnover, chaperones
isogroup89042_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup66562_c0_g2	Transcription
isogroup66560_c0_g1	Replication, recombination and repair
isogroup66555_c0_g10	Cytoskeleton
isogroup50757_c0_g1	Signal transduction mechanisms
isogroup50768_c0_g2	Signal transduction mechanisms
isogroup50715_c0_g1	Signal transduction mechanisms
isogroup78514_c2_g1	Replication, recombination and repair
isogroup78543_c1_g3	Lipid transport and metabolism
isogroup78518_c1_g1	Signal transduction mechanisms
isogroup67066_c8_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup67022_c17_g5	Transcription
isogroup77534_c4_g1	RNA processing and modification
isogroup77512_c1_g1	Signal transduction mechanisms
isogroup55500_c0_g2	Extracellular structures
isogroup55500_c0_g6	Extracellular structures
isogroup68905_c3_g1	Posttranslational modification, protein turnover, chaperones
isogroup68933_c2_g1	Extracellular structures
isogroup68933_c2_g2	Signal transduction mechanisms
isogroup68933_c3_g4	RNA processing and modification
isogroup64564_c1_g2	Cytoskeleton
isogroup64519_c0_g2	Nucleotide transport and metabolism
isogroup69417_c0_g1	Transcription
isogroup69421_c3_g8	Signal transduction mechanisms
isogroup69474_c3_g1	Signal transduction mechanisms
isogroup69406_c1_g2	Defense mechanisms
isogroup69475_c7_g1	Cell cycle control, cell division, chromosome partitioning
isogroup69472_c6_g3	Posttranslational modification, protein turnover, chaperones
isogroup62915_c0_g1	Signal transduction mechanisms
isogroup75156_c1_g1	Amino acid transport and metabolism
isogroup75191_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup75191_c1_g3	Posttranslational modification, protein turnover, chaperones
isogroup75191_c1_g5	Posttranslational modification, protein turnover, chaperones
isogroup20583_c0_g1	Energy production and conversion
isogroup72726_c1_g1	RNA processing and modification
isogroup72765_c1_g2	Carbohydrate transport and metabolism
isogroup72756_c0_g1	Replication, recombination and repair
isogroup63591_c0_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup63530_c0_g2	Carbohydrate transport and metabolism
isogroup75580_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup75518_c11_g1	Nucleotide transport and metabolism
isogroup46101_c0_g1	Signal transduction mechanisms
isogroup61260_c0_g2	Lipid transport and metabolism
isogroup61228_c0_g1	Extracellular structures
isogroup72426_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup72425_c2_g1	Signal transduction mechanisms
isogroup72425_c2_g5	Posttranslational modification, protein turnover, chaperones
isogroup72421_c7_g1	Chromatin structure and dynamics
isogroup40908_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup39144_c0_g1	RNA processing and modification
isogroup64392_c0_g1	Transcription
isogroup64392_c0_g2	Transcription
isogroup66078_c0_g1	Lipid transport and metabolism
isogroup72574_c0_g1	Translation, ribosomal structure and biogenesis
isogroup72574_c0_g2	Translation, ribosomal structure and biogenesis
isogroup72599_c1_g1	RNA processing and modification
isogroup72599_c1_g5	Signal transduction mechanisms
isogroup72552_c4_g2	Transcription
isogroup72569_c3_g1	Signal transduction mechanisms
isogroup62262_c0_g1	Extracellular structures
isogroup42914_c0_g2	Posttranslational modification, protein turnover, chaperones
isogroup63820_c1_g2	Signal transduction mechanisms
isogroup63808_c0_g3	Posttranslational modification, protein turnover, chaperones
isogroup63808_c0_g6	Posttranslational modification, protein turnover, chaperones
isogroup63808_c0_g7	Posttranslational modification, protein turnover, chaperones
isogroup76129_c2_g1	Carbohydrate transport and metabolism
isogroup76167_c6_g1	Cell cycle control, cell division, chromosome partitioning
isogroup67646_c0_g1	Transcription
isogroup67697_c12_g1	Translation, ribosomal structure and biogenesis
isogroup38194_c0_g1	Transcription
isogroup59397_c0_g7	Posttranslational modification, protein turnover, chaperones
isogroup59397_c0_g9	Posttranslational modification, protein turnover, chaperones
isogroup67855_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup67812_c10_g1	RNA processing and modification
isogroup67822_c1_g1	Signal transduction mechanisms
isogroup70512_c2_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup70521_c0_g1	Lipid transport and metabolism
isogroup70517_c0_g1	Transcription
isogroup70559_c0_g2	Signal transduction mechanisms
isogroup70545_c0_g2	Translation, ribosomal structure and biogenesis
isogroup70558_c6_g2	Transcription
isogroup70528_c0_g2	Signal transduction mechanisms
isogroup70568_c1_g2	RNA processing and modification
isogroup57527_c0_g1	Signal transduction mechanisms
isogroup57545_c0_g1	Nucleotide transport and metabolism
isogroup52326_c0_g1	Chromatin structure and dynamics
isogroup52394_c0_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup52341_c0_g1	RNA processing and modification
isogroup46410_c0_g1	Cytoskeleton
isogroup68809_c3_g1	Translation, ribosomal structure and biogenesis
isogroup68809_c3_g2	Translation, ribosomal structure and biogenesis
isogroup68893_c4_g1	Carbohydrate transport and metabolism
isogroup68845_c2_g2	Lipid transport and metabolism
isogroup68898_c0_g1	RNA processing and modification
isogroup69150_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup69123_c2_g2	Intracellular trafficking, secretion, and vesicular transport
isogroup69135_c15_g2	Transcription
isogroup69135_c15_g3	Transcription
isogroup69135_c16_g1	Transcription
isogroup69165_c1_g4	Extracellular structures
isogroup67134_c4_g2	Signal transduction mechanisms
isogroup67134_c4_g3	Signal transduction mechanisms
isogroup67118_c8_g2	Lipid transport and metabolism
isogroup67129_c5_g10	Secondary metabolites biosynthesis, transport and catabolism
isogroup67129_c5_g11	Secondary metabolites biosynthesis, transport and catabolism
isogroup46598_c0_g1	Posttranslational modification, protein turnover, chaperones
isogroup61896_c1_g1	Posttranslational modification, protein turnover, chaperones
isogroup61896_c1_g5	Posttranslational modification, protein turnover, chaperones
